ACC:,12.600,0.200,0.300,-0.400,-0.600,1.200,0.000,0.100,0.200
ACC:,12.800,0.200,0.300,-0.400,-0.600,1.200,0.000,0.100,0.200
ACC:,13.000,0.000,-0.500,-0.300,-0.100,-0.300,-0.600,-0.200,-0.300
ACC:,13.200,0.000,-0.500,-0.300,-0.100,-0.300,-0.600,-0.200,-0.300
ACC:,13.400,0.000,-0.500,-0.300,-0.100,-0.300,-0.600,-0.200,-0.300
ACC:,13.600,0.000,-0.500,-0.300,-0.100,-0.300,-0.600,-0.200,-0.300
ACC:,13.800,0.000,-0.500,-0.300,-0.100,-0.300,-0.600,-0.200,-0.300
ACC:,14.000,0.000,-0.500,-0.300,-0.100,-0.300,-0.600,-0.200,-0.300
ACC:,14.200,0.000,-0.500,-0.300,-0.100,-0.300,-0.600,-0.200,-0.300
ACC:,14.400,0.000,-0.500,-0.300,-0.100,-0.300,-0.600,-0.200,-0.300
ACC:,14.600,-0.100,-0.400,-0.500,-0.900,-0.700,-0.100,0.000,0.000
ACC:,14.800,-0.100,-0.400,-0.500,-0.900,-0.700,-0.100,0.000,0.000
ACC:,15.000,-0.100,-0.400,-0.500,-0.900,-0.700,-0.100,0.000,0.000
ACC:,15.200,-0.100,-0.400,-0.500,-0.900,-0.700,-0.100,0.000,0.000
ACC:,15.400,-0.100,-0.400,-0.500,-0.900,-0.700,-0.100,0.000,0.000
ACC:,15.600,-0.100,-0.400,-0.500,-0.900,-0.700,-0.100,0.000,0.000
ACC:,15.800,-0.100,-0.400,-0.500,-0.900,-0.700,-0.100,0.000,0.000
ACC:,16.000,-0.100,-0.400,-0.500,-0.900,-0.700,-0.100,0.000,0.000
ACC:,16.200,-0.100,-0.400,-0.700,0.000,0.300,0.300,0.000,-0.100
ACC:,16.400,-0.100,-0.400,-0.700,0.000,0.300,0.300,0.000,-0.100
ACC:,16.600,-0.100,-0.400,-0.700,0.000,0.300,0.300,0.000,-0.100
ACC:,16.800,-0.100,-0.400,-0.700,0.000,0.300,0.300,0.000,-0.100
ACC:,17.000,-0.100,-0.400,-0.700,0.000,0.300,0.300,0.000,-0.100
ACC:,17.200,-0.100,-0.400,-0.700,0.000,0.300,0.300,0.000,-0.100
ACC:,17.400,-0.100,-0.400,-0.700,0.000,0.300,0.300,0.000,-0.100
ACC:,17.600,-0.100,-0.400,-0.700,0.000,0.300,0.300,0.000,-0.100
ACC:,17.800,0.100,0.500,0.800,0.100,0.400,0.000,0.000,0.000
ACC:,18.000,0.100,0.500,0.800,0.100,0.400,0.000,0.000,0.000
ACC:,18.200,0.100,0.500,0.800,0.100,0.400,0.000,0.000,0.000
ACC:,18.400,0.100,0.500,0.800,0.100,0.400,0.000,0.000,0.000
ACC:,18.600,0.100,0.500,0.800,0.100,0.400,0.000,0.000,0.000
ACC:,18.800,0.100,0.500,0.800,0.100,0.400,0.000,0.000,0.000
ACC:,19.000,0.100,0.500,0.800,0.100,0.400,0.000,0.000,0.000
ACC:,19.200,0.100,0.500,0.800,0.100,0.400,0.000,0.000,0.000
ACC:,19.400,-0.200,-0.800,-2.700,-2.700,0.000,0.100,0.000,-0.200
ACC:,19.600,-0.200,-0.800,-2.700,-2.700,0.000,0.100,0.000,-0.200
ACC:,19.800,-0.200,-0.800,-2.700,-2.700,0.000,0.100,0.000,-0.200
ACC:,20.000,-0.200,-0.800,-2.700,-2.700,0.000,0.100,0.000,-0.200
ACC:,20.200,-0.200,-0.800,-2.700,-2.700,0.000,0.100,0.000,-0.200
ACC:,20.400,-0.200,-0.800,-2.700,-2.700,0.000,0.100,0.000,-0.200
ACC:,20.600,-0.200,-0.800,-2.700,-2.700,0.000,0.100,0.000,-0.200
ACC:,20.800,-0.200,-0.800,-2.700,-2.700,0.000,0.100,0.000,-0.200
ACC:,21.000,-0.100,0.200,0.300,0.900,0.200,0.200,0.000,0.000
ACC:,21.200,-0.100,0.200,0.300,0.900,0.200,0.200,0.000,0.000
ACC:,21.400,-0.100,0.200,0.300,0.900,0.200,0.200,0.000,0.000
ACC:,21.600,-0.100,0.200,0.300,0.900,0.200,0.200,0.000,0.000
ACC:,21.800,-0.100,0.200,0.300,0.900,0.200,0.200,0.000,0.000
ACC:,22.000,-0.100,0.200,0.300,0.900,0.200,0.200,0.000,0.000
ACC:,22.200,-0.100,0.200,0.300,0.900,0.200,0.200,0.000,0.000
ACC:,22.400,-0.100,0.200,0.300,0.900,0.200,0.200,0.000,0.000
ACC:,22.600,-0.100,0.200,0.600,0.100,-0.200,-0.200,0.000,-0.100
ACC:,22.800,-0.100,0.200,0.600,0.100,-0.200,-0.200,0.000,-0.100
ACC:,23.000,-0.100,0.200,0.600,0.100,-0.200,-0.200,0.000,-0.100
ACC:,23.200,-0.100,0.200,0.600,0.100,-0.200,-0.200,0.000,-0.100
ACC:,23.400,-0.100,0.200,0.600,0.100,-0.200,-0.200,0.000,-0.100
ACC:,23.600,-0.100,0.200,0.600,0.100,-0.200,-0.200,0.000,-0.100
ACC:,23.800,-0.100,0.200,0.600,0.100,-0.200,-0.200,0.000,-0.100
ACC:,24.000,-0.100,0.200,0.600,0.100,-0.200,-0.200,0.000,-0.100
ACC:,24.200,-0.100,0.000,0.600,0.500,-0.600,0.400,0.100,-0.300
ACC:,24.400,-0.100,0.000,0.600,0.500,-0.600,0.400,0.100,-0.300
ACC:,24.600,-0.100,0.000,0.600,0.500,-0.600,0.400,0.100,-0.300
ACC:,24.800,-0.100,0.000,0.600,0.500,-0.600,0.400,0.100,-0.300
ACC:,25.000,-0.100,0.000,0.600,0.500,-0.600,0.400,0.100,-0.300
ACC:,25.200,-0.100,0.000,0.600,0.500,-0.600,0.400,0.100,-0.300
ACC:,25.400,-0.100,0.000,0.600,0.500,-0.600,0.400,0.100,-0.300
ACC:,25.600,-0.100,0.000,0.600,0.500,-0.600,0.400,0.100,-0.300
ACC:,25.800,0.000,-0.100,0.000,0.600,0.400,0.200,0.100,-0.200
ACC:,26.000,0.000,-0.100,0.000,0.600,0.400,0.200,0.100,-0.200
ACC:,26.200,0.000,-0.100,0.000,0.600,0.400,0.200,0.100,-0.200
ACC:,26.400,0.000,-0.100,0.000,0.600,0.400,0.200,0.100,-0.200
ACC:,26.600,0.000,-0.100,0.000,0.600,0.400,0.200,0.100,-0.200
ACC:,26.800,0.000,-0.100,0.000,0.600,0.400,0.200,0.100,-0.200
ACC:,27.000,0.000,-0.100,0.000,0.600,0.400,0.200,0.100,-0.200
ACC:,27.200,0.000,-0.100,0.000,0.600,0.400,0.200,0.100,-0.200
ACC:,27.400,-0.200,-0.400,-0.800,0.200,1.900,0.200,0.100,-0.100
ACC:,27.600,-0.200,-0.400,-0.800,0.200,1.900,0.200,0.100,-0.100
ACC:,27.800,-0.200,-0.400,-0.800,0.200,1.900,0.200,0.100,-0.100
ACC:,28.000,-0.200,-0.400,-0.800,0.200,1.900,0.200,0.100,-0.100
ACC:,28.200,-0.200,-0.400,-0.800,0.200,1.900,0.200,0.100,-0.100
ACC:,28.400,-0.200,-0.400,-0.800,0.200,1.900,0.200,0.100,-0.100
ACC:,28.600,-0.200,-0.400,-0.800,0.200,1.900,0.200,0.100,-0.100
ACC:,28.800,-0.200,-0.400,-0.800,0.200,1.900,0.200,0.100,-0.100
ACC:,29.000,-0.100,0.100,-0.800,-0.700,0.400,0.100,0.100,-0.100
ACC:,29.200,-0.100,0.100,-0.800,-0.700,0.400,0.100,0.100,-0.100
ACC:,29.400,-0.100,0.100,-0.800,-0.700,0.400,0.100,0.100,-0.100
ACC:,29.600,-0.100,0.100,-0.800,-0.700,0.400,0.100,0.100,-0.100
ACC:,29.800,-0.100,0.100,-0.800,-0.700,0.400,0.100,0.100,-0.100
ACC:,30.000,-0.100,0.100,-0.800,-0.700,0.400,0.100,0.100,-0.100
ACC:,30.200,-0.100,0.100,-0.800,-0.700,0.400,0.100,0.100,-0.100
ACC:,30.400,-0.100,0.100,-0.800,-0.700,0.400,0.100,0.100,-0.100
ACC:,30.600,0.200,-0.200,-0.500,-0.200,0.500,-0.200,-0.200,-0.200
ACC:,30.800,0.200,-0.200,-0.500,-0.200,0.500,-0.200,-0.200,-0.200
ACC:,31.000,0.200,-0.200,-0.500,-0.200,0.500,-0.200,-0.200,-0.200
ACC:,31.200,0.200,-0.200,-0.500,-0.200,0.500,-0.200,-0.200,-0.200
ACC:,31.400,0.200,-0.200,-0.500,-0.200,0.500,-0.200,-0.200,-0.200
ACC:,31.600,0.200,-0.200,-0.500,-0.200,0.500,-0.200,-0.200,-0.200
ACC:,31.800,0.200,-0.200,-0.500,-0.200,0.500,-0.200,-0.200,-0.200
ACC:,32.000,0.200,-0.200,-0.500,-0.200,0.500,-0.200,-0.200,-0.200
ACC:,32.200,-0.100,-0.100,0.300,-0.100,-0.600,0.100,-0.200,0.000
ACC:,32.400,-0.100,-0.100,0.300,-0.100,-0.600,0.100,-0.200,0.000
ACC:,32.600,-0.100,-0.100,0.300,-0.100,-0.600,0.100,-0.200,0.000
ACC:,32.800,-0.100,-0.100,0.300,-0.100,-0.600,0.100,-0.200,0.000
ACC:,33.000,-0.100,-0.100,0.300,-0.100,-0.600,0.100,-0.200,0.000
ACC:,33.200,-0.100,-0.100,0.300,-0.100,-0.600,0.100,-0.200,0.000
ACC:,33.400,-0.100,-0.100,0.300,-0.100,-0.600,0.100,-0.200,0.000
ACC:,33.600,-0.100,-0.100,0.300,-0.100,-0.600,0.100,-0.200,0.000
ACC:,33.800,0.000,-0.100,-1.300,-1.400,0.200,-0.200,0.000,0.100
ACC:,34.000,0.000,-0.100,-1.300,-1.400,0.200,-0.200,0.000,0.100
ACC:,34.200,0.000,-0.100,-1.300,-1.400,0.200,-0.200,0.000,0.100
ACC:,34.400,0.000,-0.100,-1.300,-1.400,0.200,-0.200,0.000,0.100
ACC:,34.600,0.000,-0.100,-1.300,-1.400,0.200,-0.200,0.000,0.100
ACC:,34.800,0.000,-0.100,-1.300,-1.400,0.200,-0.200,0.000,0.100
ACC:,35.000,0.000,-0.100,-1.300,-1.400,0.200,-0.200,0.000,0.100
ACC:,35.200,0.000,-0.100,-1.300,-1.400,0.200,-0.200,0.000,0.100
ACC:,35.400,0.000,-0.100,-0.400,0.100,0.200,0.300,0.200,0.200
ACC:,35.600,0.000,-0.100,-0.400,0.100,0.200,0.300,0.200,0.200
ACC:,35.800,0.000,-0.100,-0.400,0.100,0.200,0.300,0.200,0.200
ACC:,36.000,0.000,-0.100,-0.400,0.100,0.200,0.300,0.200,0.200
ACC:,36.200,0.000,-0.100,-0.400,0.100,0.200,0.300,0.200,0.200
ACC:,36.400,0.000,-0.100,-0.400,0.100,0.200,0.300,0.200,0.200
ACC:,36.600,0.000,-0.100,-0.400,0.100,0.200,0.300,0.200,0.200
ACC:,36.800,0.000,-0.100,-0.400,0.100,0.200,0.300,0.200,0.200
ACC:,37.000,-0.100,0.300,-0.900,-1.000,-0.100,0.100,0.000,-0.100
ACC:,37.200,-0.100,0.300,-0.900,-1.000,-0.100,0.100,0.000,-0.100
ACC:,37.400,-0.100,0.300,-0.900,-1.000,-0.100,0.100,0.000,-0.100
ACC:,37.600,-0.100,0.300,-0.900,-1.000,-0.100,0.100,0.000,-0.100
ACC:,37.800,-0.100,0.300,-0.900,-1.000,-0.100,0.100,0.000,-0.100
ACC:,38.000,-0.100,0.300,-0.900,-1.000,-0.100,0.100,0.000,-0.100
ACC:,38.200,-0.100,0.300,-0.900,-1.000,-0.100,0.100,0.000,-0.100
ACC:,38.400,-0.100,0.300,-0.900,-1.000,-0.100,0.100,0.000,-0.100
ACC:,38.600,0.000,0.200,0.700,1.400,0.000,0.100,0.100,0.000
ACC:,38.800,0.000,0.200,0.700,1.400,0.000,0.100,0.100,0.000
ACC:,39.000,0.000,0.200,0.700,1.400,0.000,0.100,0.100,0.000
ACC:,39.200,0.000,0.200,0.700,1.400,0.000,0.100,0.100,0.000
ACC:,39.400,0.000,0.200,0.700,1.400,0.000,0.100,0.100,0.000
ACC:,39.600,0.000,0.200,0.700,1.400,0.000,0.100,0.100,0.000
ACC:,39.800,0.000,0.200,0.700,1.400,0.000,0.100,0.100,0.000
ACC:,40.000,0.000,0.200,0.700,1.400,0.000,0.100,0.100,0.000
ACC:,40.200,0.100,0.000,0.000,-0.500,0.300,-0.100,-0.100,0.100
ACC:,40.400,0.100,0.000,0.000,-0.500,0.300,-0.100,-0.100,0.100
ACC:,40.600,0.100,0.000,0.000,-0.500,0.300,-0.100,-0.100,0.100
ACC:,40.800,0.100,0.000,0.000,-0.500,0.300,-0.100,-0.100,0.100
ACC:,41.000,0.100,0.000,0.000,-0.500,0.300,-0.100,-0.100,0.100
ACC:,41.200,0.100,0.000,0.000,-0.500,0.300,-0.100,-0.100,0.100
ACC:,41.400,0.100,0.000,0.000,-0.500,0.300,-0.100,-0.100,0.100
ACC:,41.600,0.100,0.000,0.000,-0.500,0.300,-0.100,-0.100,0.100
ACC:,41.800,-0.200,-0.400,-0.500,0.700,-0.100,-0.200,-0.100,0.000
ACC:,42.000,-0.200,-0.400,-0.500,0.700,-0.100,-0.200,-0.100,0.000
ACC:,42.200,-0.200,-0.400,-0.500,0.700,-0.100,-0.200,-0.100,0.000
ACC:,42.400,-0.200,-0.400,-0.500,0.700,-0.100,-0.200,-0.100,0.000
ACC:,42.600,-0.200,-0.400,-0.500,0.700,-0.100,-0.200,-0.100,0.000
ACC:,42.800,-0.200,-0.400,-0.500,0.700,-0.100,-0.200,-0.100,0.000
ACC:,43.000,-0.200,-0.400,-0.500,0.700,-0.100,-0.200,-0.100,0.000
ACC:,43.200,-0.200,-0.400,-0.500,0.700,-0.100,-0.200,-0.100,0.000
ACC:,43.400,0.200,0.500,0.400,0.600,0.600,0.200,0.200,0.000
ACC:,43.600,0.200,0.500,0.400,0.600,0.600,0.200,0.200,0.000
ACC:,43.800,0.200,0.500,0.400,0.600,0.600,0.200,0.200,0.000
ACC:,44.000,0.200,0.500,0.400,0.600,0.600,0.200,0.200,0.000
ACC:,44.200,0.200,0.500,0.400,0.600,0.600,0.200,0.200,0.000
ACC:,44.400,0.200,0.500,0.400,0.600,0.600,0.200,0.200,0.000
ACC:,44.600,0.200,0.500,0.400,0.600,0.600,0.200,0.200,0.000
ACC:,44.800,0.200,0.500,0.400,0.600,0.600,0.200,0.200,0.000
ACC:,45.000,0.000,0.300,0.400,2.300,1.600,0.100,-0.100,0.400
ACC:,45.200,0.000,0.300,0.400,2.300,1.600,0.100,-0.100,0.400
ACC:,45.400,0.000,0.300,0.400,2.300,1.600,0.100,-0.100,0.400
ACC:,45.600,0.000,0.300,0.400,2.300,1.600,0.100,-0.100,0.400
ACC:,45.800,0.000,0.300,0.400,2.300,1.600,0.100,-0.100,0.400
ACC:,46.000,0.000,0.300,0.400,2.300,1.600,0.100,-0.100,0.400
ACC:,46.200,0.000,0.300,0.400,2.300,1.600,0.100,-0.100,0.400
ACC:,46.400,0.000,0.300,0.400,2.300,1.600,0.100,-0.100,0.400
ACC:,46.600,0.100,0.100,0.400,0.500,0.100,-0.100,0.000,0.000
ACC:,46.800,0.100,0.100,0.400,0.500,0.100,-0.100,0.000,0.000
ACC:,47.000,0.100,0.100,0.400,0.500,0.100,-0.100,0.000,0.000
ACC:,47.200,0.100,0.100,0.400,0.500,0.100,-0.100,0.000,0.000
ACC:,47.400,0.100,0.100,0.400,0.500,0.100,-0.100,0.000,0.000
ACC:,47.600,0.100,0.100,0.400,0.500,0.100,-0.100,0.000,0.000
ACC:,47.800,0.100,0.100,0.400,0.500,0.100,-0.100,0.000,0.000
ACC:,48.000,0.100,0.100,0.400,0.500,0.100,-0.100,0.000,0.000
ACC:,48.200,0.000,-0.400,-0.600,-2.100,0.400,-0.400,-0.100,-0.100
ACC:,48.400,0.000,-0.400,-0.600,-2.100,0.400,-0.400,-0.100,-0.100
ACC:,48.600,0.000,-0.400,-0.600,-2.100,0.400,-0.400,-0.100,-0.100
ACC:,48.800,0.000,-0.400,-0.600,-2.100,0.400,-0.400,-0.100,-0.100
ACC:,49.000,0.000,-0.400,-0.600,-2.100,0.400,-0.400,-0.100,-0.100
ACC:,49.200,0.000,-0.400,-0.600,-2.100,0.400,-0.400,-0.100,-0.100
ACC:,49.400,0.000,-0.400,-0.600,-2.100,0.400,-0.400,-0.100,-0.100
ACC:,49.600,0.000,-0.400,-0.600,-2.100,0.400,-0.400,-0.100,-0.100
ACC:,49.800,0.200,-0.100,-0.300,-0.900,-0.200,-0.100,-0.100,0.000
ACC:,50.000,0.200,-0.100,-0.300,-0.900,-0.200,-0.100,-0.100,0.000
ACC:,50.200,0.200,-0.100,-0.300,-0.900,-0.200,-0.100,-0.100,0.000
ACC:,50.400,0.200,-0.100,-0.300,-0.900,-0.200,-0.100,-0.100,0.000
ACC:,50.600,0.200,-0.100,-0.300,-0.900,-0.200,-0.100,-0.100,0.000
ACC:,50.800,0.200,-0.100,-0.300,-0.900,-0.200,-0.100,-0.100,0.000
ACC:,51.000,0.200,-0.100,-0.300,-0.900,-0.200,-0.100,-0.100,0.000
ACC:,51.200,0.200,-0.100,-0.300,-0.900,-0.200,-0.100,-0.100,0.000
ACC:,51.400,-0.200,0.000,0.000,-0.400,-0.900,-0.400,-0.100,-0.300
ACC:,51.600,-0.200,0.000,0.000,-0.400,-0.900,-0.400,-0.100,-0.300
ACC:,51.800,-0.200,0.000,0.000,-0.400,-0.900,-0.400,-0.100,-0.300
ACC:,52.000,-0.200,0.000,0.000,-0.400,-0.900,-0.400,-0.100,-0.300
ACC:,52.200,-0.200,0.000,0.000,-0.400,-0.900,-0.400,-0.100,-0.300
ACC:,52.400,-0.200,0.000,0.000,-0.400,-0.900,-0.400,-0.100,-0.300
ACC:,52.600,-0.200,0.000,0.000,-0.400,-0.900,-0.400,-0.100,-0.300
ACC:,52.800,-0.200,0.000,0.000,-0.400,-0.900,-0.400,-0.100,-0.300
ACC:,53.000,-4.400,-3.000,-3.300,0.000,1.500,3.100,0.600,-1.300
ACC:,53.200,-4.400,-3.000,-3.300,0.000,1.500,3.100,0.600,-1.300
ACC:,53.400,-4.400,-3.000,-3.300,0.000,1.500,3.100,0.600,-1.300
ACC:,53.600,-4.400,-3.000,-3.300,0.000,1.500,3.100,0.600,-1.300
ACC:,53.800,-4.400,-3.000,-3.300,0.000,1.500,3.100,0.600,-1.300
ACC:,54.000,-4.400,-3.000,-3.300,0.000,1.500,3.100,0.600,-1.300
ACC:,54.200,-4.400,-3.000,-3.300,0.000,1.500,3.100,0.600,-1.300
ACC:,54.400,-4.400,-3.000,-3.300,0.000,1.500,3.100,0.600,-1.300
ACC:,54.600,-0.700,-0.400,-2.000,-8.000,0.200,-1.000,-4.500,1.500
ACC:,54.800,-0.700,-0.400,-2.000,-8.000,0.200,-1.000,-4.500,1.500
ACC:,55.000,-0.700,-0.400,-2.000,-8.000,0.200,-1.000,-4.500,1.500
ACC:,55.200,-0.700,-0.400,-2.000,-8.000,0.200,-1.000,-4.500,1.500
ACC:,55.400,-0.700,-0.400,-2.000,-8.000,0.200,-1.000,-4.500,1.500
ACC:,55.600,-0.700,-0.400,-2.000,-8.000,0.200,-1.000,-4.500,1.500
ACC:,55.800,-0.700,-0.400,-2.000,-8.000,0.200,-1.000,-4.500,1.500
ACC:,56.000,-0.700,-0.400,-2.000,-8.000,0.200,-1.000,-4.500,1.500
ACC:,56.200,0.900,0.900,0.900,4.200,1.100,0.400,-1.800,-1.500
ACC:,56.400,0.900,0.900,0.900,4.200,1.100,0.400,-1.800,-1.500
ACC:,56.600,0.900,0.900,0.900,4.200,1.100,0.400,-1.800,-1.500
ACC:,56.800,0.900,0.900,0.900,4.200,1.100,0.400,-1.800,-1.500
ACC:,57.000,0.900,0.900,0.900,4.200,1.100,0.400,-1.800,-1.500
ACC:,57.200,0.900,0.900,0.900,4.200,1.100,0.400,-1.800,-1.500
ACC:,57.400,0.900,0.900,0.900,4.200,1.100,0.400,-1.800,-1.500
ACC:,57.600,0.900,0.900,0.900,4.200,1.100,0.400,-1.800,-1.500
ACC:,57.800,12.700,-1.900,-6.400,3.700,-4.200,-7.400,-1.300,9.800
ACC:,58.000,12.700,-1.900,-6.400,3.700,-4.200,-7.400,-1.300,9.800
ACC:,58.200,12.700,-1.900,-6.400,3.700,-4.200,-7.400,-1.300,9.800
ACC:,58.400,12.700,-1.900,-6.400,3.700,-4.200,-7.400,-1.300,9.800
ACC:,58.600,12.700,-1.900,-6.400,3.700,-4.200,-7.400,-1.300,9.800
ACC:,58.800,12.700,-1.900,-6.400,3.700,-4.200,-7.400,-1.300,9.800
ACC:,59.000,12.700,-1.900,-6.400,3.700,-4.200,-7.400,-1.300,9.800
ACC:,59.200,12.700,-1.900,-6.400,3.700,-4.200,-7.400,-1.300,9.800
ACC:,59.400,-0.700,2.500,0.900,0.300,5.700,-0.600,1.500,-4.400
ACC:,59.600,-0.700,2.500,0.900,0.300,5.700,-0.600,1.500,-4.400
ACC:,59.800,-0.700,2.500,0.900,0.300,5.700,-0.600,1.500,-4.400
ACC:,60.000,-0.700,2.500,0.900,0.300,5.700,-0.600,1.500,-4.400
ACC:,60.200,-0.700,2.500,0.900,0.300,5.700,-0.600,1.500,-4.400
ACC:,60.400,-0.700,2.500,0.900,0.300,5.700,-0.600,1.500,-4.400
ACC:,60.600,-0.700,2.500,0.900,0.300,5.700,-0.600,1.500,-4.400
ACC:,60.800,-0.700,2.500,0.900,0.300,5.700,-0.600,1.500,-4.400
ACC:,61.000,4.000,-0.200,-2.500,-8.400,-0.900,0.300,2.700,9.900
ACC:,61.200,4.000,-0.200,-2.500,-8.400,-0.900,0.300,2.700,9.900
ACC:,61.400,4.000,-0.200,-2.500,-8.400,-0.900,0.300,2.700,9.900
ACC:,61.600,4.000,-0.200,-2.500,-8.400,-0.900,0.300,2.700,9.900
ACC:,61.800,4.000,-0.200,-2.500,-8.400,-0.900,0.300,2.700,9.900
ACC:,62.000,4.000,-0.200,-2.500,-8.400,-0.900,0.300,2.700,9.900
ACC:,62.200,4.000,-0.200,-2.500,-8.400,-0.900,0.300,2.700,9.900
ACC:,62.400,4.000,-0.200,-2.500,-8.400,-0.900,0.300,2.700,9.900
ACC:,62.600,2.100,2.300,0.800,1.700,4.100,1.000,0.800,-0.900
