22.000,-0.100,-0.600,-0.400,-0.900,0.200,-0.100,-0.100,0.100
22.200,-0.100,-0.600,-0.400,-0.900,0.200,-0.100,-0.100,0.100
22.400,-0.100,-0.600,-0.400,-0.900,0.200,-0.100,-0.100,0.100
22.600,-0.300,-0.200,0.200,0.300,2.100,1.000,-0.100,-0.100
22.800,-0.300,-0.200,0.200,0.300,2.100,1.000,-0.100,-0.100
23.000,-0.300,-0.200,0.200,0.300,2.100,1.000,-0.100,-0.100
23.200,-0.300,-0.200,0.200,0.300,2.100,1.000,-0.100,-0.100
23.400,-0.300,-0.200,0.200,0.300,2.100,1.000,-0.100,-0.100
23.600,-0.300,-0.200,0.200,0.300,2.100,1.000,-0.100,-0.100
23.800,-0.300,-0.200,0.200,0.300,2.100,1.000,-0.100,-0.100
24.000,-0.300,-0.200,0.200,0.300,2.100,1.000,-0.100,-0.100
24.200,-0.200,-0.200,-0.800,-1.600,-0.700,-1.000,0.100,0.100
24.400,-0.200,-0.200,-0.800,-1.600,-0.700,-1.000,0.100,0.100
24.600,-0.200,-0.200,-0.800,-1.600,-0.700,-1.000,0.100,0.100
24.800,-0.200,-0.200,-0.800,-1.600,-0.700,-1.000,0.100,0.100
25.000,-0.200,-0.200,-0.800,-1.600,-0.700,-1.000,0.100,0.100
25.200,-0.200,-0.200,-0.800,-1.600,-0.700,-1.000,0.100,0.100
25.400,-0.200,-0.200,-0.800,-1.600,-0.700,-1.000,0.100,0.100
25.600,-0.200,-0.200,-0.800,-1.600,-0.700,-1.000,0.100,0.100
25.800,-1.100,-0.200,0.000,0.100,-2.200,-1.700,1.900,-1.400
26.000,-1.100,-0.200,0.000,0.100,-2.200,-1.700,1.900,-1.400
26.200,-1.100,-0.200,0.000,0.100,-2.200,-1.700,1.900,-1.400
26.400,-1.100,-0.200,0.000,0.100,-2.200,-1.700,1.900,-1.400
26.600,-1.100,-0.200,0.000,0.100,-2.200,-1.700,1.900,-1.400
26.800,-1.100,-0.200,0.000,0.100,-2.200,-1.700,1.900,-1.400
27.000,-1.100,-0.200,0.000,0.100,-2.200,-1.700,1.900,-1.400
27.200,-1.100,-0.200,0.000,0.100,-2.200,-1.700,1.900,-1.400
27.400,-4.900,-2.000,-2.600,0.300,1.800,8.800,5.800,-4.200
27.600,-4.900,-2.000,-2.600,0.300,1.800,8.800,5.800,-4.200
27.800,-4.900,-2.000,-2.600,0.300,1.800,8.800,5.800,-4.200
28.000,-4.900,-2.000,-2.600,0.300,1.800,8.800,5.800,-4.200
28.200,-4.900,-2.000,-2.600,0.300,1.800,8.800,5.800,-4.200
28.400,-4.900,-2.000,-2.600,0.300,1.800,8.800,5.800,-4.200
28.600,-4.900,-2.000,-2.600,0.300,1.800,8.800,5.800,-4.200
28.800,-4.900,-2.000,-2.600,0.300,1.800,8.800,5.800,-4.200
29.000,2.400,-1.000,-4.400,-1.200,-1.000,-7.400,4.500,4.700
29.200,2.400,-1.000,-4.400,-1.200,-1.000,-7.400,4.500,4.700
29.400,2.400,-1.000,-4.400,-1.200,-1.000,-7.400,4.500,4.700
29.600,2.400,-1.000,-4.400,-1.200,-1.000,-7.400,4.500,4.700
29.800,2.400,-1.000,-4.400,-1.200,-1.000,-7.400,4.500,4.700
30.000,2.400,-1.000,-4.400,-1.200,-1.000,-7.400,4.500,4.700
30.200,2.400,-1.000,-4.400,-1.200,-1.000,-7.400,4.500,4.700
30.400,2.400,-1.000,-4.400,-1.200,-1.000,-7.400,4.500,4.700
30.600,4.200,-3.000,-8.800,-2.500,1.100,-6.400,-5.900,-4.000
30.800,4.200,-3.000,-8.800,-2.500,1.100,-6.400,-5.900,-4.000
31.000,4.200,-3.000,-8.800,-2.500,1.100,-6.400,-5.900,-4.000
31.200,4.200,-3.000,-8.800,-2.500,1.100,-6.400,-5.900,-4.000
31.400,4.200,-3.000,-8.800,-2.500,1.100,-6.400,-5.900,-4.000
31.600,4.200,-3.000,-8.800,-2.500,1.100,-6.400,-5.900,-4.000
31.800,4.200,-3.000,-8.800,-2.500,1.100,-6.400,-5.900,-4.000
32.000,4.200,-3.000,-8.800,-2.500,1.100,-6.400,-5.900,-4.000
32.200,1.400,4.100,12.700,11.200,-2.100,-8.700,-3.300,5.200
32.400,1.400,4.100,12.700,11.200,-2.100,-8.700,-3.300,5.200
32.600,1.400,4.100,12.700,11.200,-2.100,-8.700,-3.300,5.200
32.800,1.400,4.100,12.700,11.200,-2.100,-8.700,-3.300,5.200
33.000,1.400,4.100,12.700,11.200,-2.100,-8.700,-3.300,5.200
33.200,1.400,4.100,12.700,11.200,-2.100,-8.700,-3.300,5.200
33.400,1.400,4.100,12.700,11.200,-2.100,-8.700,-3.300,5.200
33.600,1.400,4.100,12.700,11.200,-2.100,-8.700,-3.300,5.200
33.800,2.800,2.300,7.800,5.200,-2.100,4.900,0.600,6.000
34.000,2.800,2.300,7.800,5.200,-2.100,4.900,0.600,6.000
34.200,2.800,2.300,7.800,5.200,-2.100,4.900,0.600,6.000
34.400,2.800,2.300,7.800,5.200,-2.100,4.900,0.600,6.000
34.600,2.800,2.300,7.800,5.200,-2.100,4.900,0.600,6.000
34.800,2.800,2.300,7.800,5.200,-2.100,4.900,0.600,6.000
35.000,2.800,2.300,7.800,5.200,-2.100,4.900,0.600,6.000
35.200,2.800,2.300,7.800,5.200,-2.100,4.900,0.600,6.000
35.400,-4.500,-4.400,-5.600,-7.100,-1.000,3.700,-6.400,-12.800
35.600,-4.500,-4.400,-5.600,-7.100,-1.000,3.700,-6.400,-12.800
35.800,-4.500,-4.400,-5.600,-7.100,-1.000,3.700,-6.400,-12.800
36.000,-4.500,-4.400,-5.600,-7.100,-1.000,3.700,-6.400,-12.800
36.200,-4.500,-4.400,-5.600,-7.100,-1.000,3.700,-6.400,-12.800
36.400,-4.500,-4.400,-5.600,-7.100,-1.000,3.700,-6.400,-12.800
36.600,-4.500,-4.400,-5.600,-7.100,-1.000,3.700,-6.400,-12.800
36.800,-4.500,-4.400,-5.600,-7.100,-1.000,3.700,-6.400,-12.800
37.000,-2.500,-7.400,-8.600,-5.600,-1.600,-3.600,-2.900,-3.400
37.200,-2.500,-7.400,-8.600,-5.600,-1.600,-3.600,-2.900,-3.400
37.400,-2.500,-7.400,-8.600,-5.600,-1.600,-3.600,-2.900,-3.400
37.600,-2.500,-7.400,-8.600,-5.600,-1.600,-3.600,-2.900,-3.400
37.800,-2.500,-7.400,-8.600,-5.600,-1.600,-3.600,-2.900,-3.400
38.000,-2.500,-7.400,-8.600,-5.600,-1.600,-3.600,-2.900,-3.400
38.200,-2.500,-7.400,-8.600,-5.600,-1.600,-3.600,-2.900,-3.400
38.400,-2.500,-7.400,-8.600,-5.600,-1.600,-3.600,-2.900,-3.400
38.600,-2.000,-1.500,-0.300,3.800,-4.400,-3.900,-4.700,-7.400
38.800,-2.000,-1.500,-0.300,3.800,-4.400,-3.900,-4.700,-7.400
39.000,-2.000,-1.500,-0.300,3.800,-4.400,-3.900,-4.700,-7.400
39.200,-2.000,-1.500,-0.300,3.800,-4.400,-3.900,-4.700,-7.400
39.400,-2.000,-1.500,-0.300,3.800,-4.400,-3.900,-4.700,-7.400
39.600,-2.000,-1.500,-0.300,3.800,-4.400,-3.900,-4.700,-7.400
39.800,-2.000,-1.500,-0.300,3.800,-4.400,-3.900,-4.700,-7.400
40.000,-2.000,-1.500,-0.300,3.800,-4.400,-3.900,-4.700,-7.400
40.200,3.100,1.000,-3.900,-4.300,1.200,8.000,0.200,3.800
40.400,3.100,1.000,-3.900,-4.300,1.200,8.000,0.200,3.800
40.600,3.100,1.000,-3.900,-4.300,1.200,8.000,0.200,3.800
40.800,3.100,1.000,-3.900,-4.300,1.200,8.000,0.200,3.800
41.000,3.100,1.000,-3.900,-4.300,1.200,8.000,0.200,3.800
41.200,3.100,1.000,-3.900,-4.300,1.200,8.000,0.200,3.800
41.400,3.100,1.000,-3.900,-4.300,1.200,8.000,0.200,3.800
41.600,3.100,1.000,-3.900,-4.300,1.200,8.000,0.200,3.800
41.800,-0.600,-0.100,4.200,5.900,0.400,-8.100,-7.200,2.300
42.000,-0.600,-0.100,4.200,5.900,0.400,-8.100,-7.200,2.300
42.200,-0.600,-0.100,4.200,5.900,0.400,-8.100,-7.200,2.300
42.400,-0.600,-0.100,4.200,5.900,0.400,-8.100,-7.200,2.300
42.600,-0.600,-0.100,4.200,5.900,0.400,-8.100,-7.200,2.300
42.800,-0.600,-0.100,4.200,5.900,0.400,-8.100,-7.200,2.300
43.000,-0.600,-0.100,4.200,5.900,0.400,-8.100,-7.200,2.300
43.200,-0.600,-0.100,4.200,5.900,0.400,-8.100,-7.200,2.300
43.400,-0.800,-3.700,-4.600,-7.100,-4.100,-1.200,6.600,-0.500
43.600,-0.800,-3.700,-4.600,-7.100,-4.100,-1.200,6.600,-0.500
43.800,-0.800,-3.700,-4.600,-7.100,-4.100,-1.200,6.600,-0.500
44.000,-0.800,-3.700,-4.600,-7.100,-4.100,-1.200,6.600,-0.500
44.200,-0.800,-3.700,-4.600,-7.100,-4.100,-1.200,6.600,-0.500
44.400,-0.800,-3.700,-4.600,-7.100,-4.100,-1.200,6.600,-0.500
44.600,-0.800,-3.700,-4.600,-7.100,-4.100,-1.200,6.600,-0.500
44.800,-0.800,-3.700,-4.600,-7.100,-4.100,-1.200,6.600,-0.500
45.000,2.500,1.100,0.100,4.600,1.300,6.100,9.400,-5.900
45.200,2.500,1.100,0.100,4.600,1.300,6.100,9.400,-5.900
45.400,2.500,1.100,0.100,4.600,1.300,6.100,9.400,-5.900
45.600,2.500,1.100,0.100,4.600,1.300,6.100,9.400,-5.900
45.800,2.500,1.100,0.100,4.600,1.300,6.100,9.400,-5.900
46.000,2.500,1.100,0.100,4.600,1.300,6.100,9.400,-5.900
46.200,2.500,1.100,0.100,4.600,1.300,6.100,9.400,-5.900
46.400,2.500,1.100,0.100,4.600,1.300,6.100,9.400,-5.900
46.600,-1.700,-2.000,-1.900,-5.100,-0.500,-5.200,-9.200,-4.600
46.800,-1.700,-2.000,-1.900,-5.100,-0.500,-5.200,-9.200,-4.600
47.000,-1.700,-2.000,-1.900,-5.100,-0.500,-5.200,-9.200,-4.600
47.200,-1.700,-2.000,-1.900,-5.100,-0.500,-5.200,-9.200,-4.600
47.400,-1.700,-2.000,-1.900,-5.100,-0.500,-5.200,-9.200,-4.600
47.600,-1.700,-2.000,-1.900,-5.100,-0.500,-5.200,-9.200,-4.600
47.800,-1.700,-2.000,-1.900,-5.100,-0.500,-5.200,-9.200,-4.600
48.000,-1.700,-2.000,-1.900,-5.100,-0.500,-5.200,-9.200,-4.600
48.200,3.400,2.000,1.300,5.200,1.500,3.500,9.900,8.600
48.400,3.400,2.000,1.300,5.200,1.500,3.500,9.900,8.600
48.600,3.400,2.000,1.300,5.200,1.500,3.500,9.900,8.600
48.800,3.400,2.000,1.300,5.200,1.500,3.500,9.900,8.600
49.000,3.400,2.000,1.300,5.200,1.500,3.500,9.900,8.600
49.200,3.400,2.000,1.300,5.200,1.500,3.500,9.900,8.600
49.400,3.400,2.000,1.300,5.200,1.500,3.500,9.900,8.600
49.600,3.400,2.000,1.300,5.200,1.500,3.500,9.900,8.600
49.800,-0.700,0.600,0.900,-0.800,-0.500,5.300,4.400,-1.600
50.000,-0.700,0.600,0.900,-0.800,-0.500,5.300,4.400,-1.600
50.200,-0.700,0.600,0.900,-0.800,-0.500,5.300,4.400,-1.600
50.400,-0.700,0.600,0.900,-0.800,-0.500,5.300,4.400,-1.600
50.600,-0.700,0.600,0.900,-0.800,-0.500,5.300,4.400,-1.600
50.800,-0.700,0.600,0.900,-0.800,-0.500,5.300,4.400,-1.600
51.000,-0.700,0.600,0.900,-0.800,-0.500,5.300,4.400,-1.600
51.200,-0.700,0.600,0.900,-0.800,-0.500,5.300,4.400,-1.600
51.400,0.800,0.600,2.700,3.700,0.900,3.300,-1.400,2.500
51.600,0.800,0.600,2.700,3.700,0.900,3.300,-1.400,2.500
51.800,0.800,0.600,2.700,3.700,0.900,3.300,-1.400,2.500
52.000,0.800,0.600,2.700,3.700,0.900,3.300,-1.400,2.500
52.200,0.800,0.600,2.700,3.700,0.900,3.300,-1.400,2.500
52.400,0.800,0.600,2.700,3.700,0.900,3.300,-1.400,2.500
52.600,0.800,0.600,2.700,3.700,0.900,3.300,-1.400,2.500
52.800,0.800,0.600,2.700,3.700,0.900,3.300,-1.400,2.500
53.000,0.600,2.300,2.900,3.200,0.100,4.200,5.800,5.200
53.200,0.600,2.300,2.900,3.200,0.100,4.200,5.800,5.200
53.400,0.600,2.300,2.900,3.200,0.100,4.200,5.800,5.200
53.600,0.600,2.300,2.900,3.200,0.100,4.200,5.800,5.200
53.800,0.600,2.300,2.900,3.200,0.100,4.200,5.800,5.200
54.000,0.600,2.300,2.900,3.200,0.100,4.200,5.800,5.200
54.200,0.600,2.300,2.900,3.200,0.100,4.200,5.800,5.200
54.400,0.600,2.300,2.900,3.200,0.100,4.200,5.800,5.200
54.600,-2.000,0.400,0.800,2.700,-4.100,-1.100,3.700,2.400
54.800,-2.000,0.400,0.800,2.700,-4.100,-1.100,3.700,2.400
55.000,-2.000,0.400,0.800,2.700,-4.100,-1.100,3.700,2.400
55.200,-2.000,0.400,0.800,2.700,-4.100,-1.100,3.700,2.400
55.400,-2.000,0.400,0.800,2.700,-4.100,-1.100,3.700,2.400
55.600,-2.000,0.400,0.800,2.700,-4.100,-1.100,3.700,2.400
55.800,-2.000,0.400,0.800,2.700,-4.100,-1.100,3.700,2.400
56.000,-2.000,0.400,0.800,2.700,-4.100,-1.100,3.700,2.400
56.200,-0.700,0.000,-1.000,-1.600,1.600,0.800,-1.700,0.100
56.400,-0.700,0.000,-1.000,-1.600,1.600,0.800,-1.700,0.100
56.600,-0.700,0.000,-1.000,-1.600,1.600,0.800,-1.700,0.100
56.800,-0.700,0.000,-1.000,-1.600,1.600,0.800,-1.700,0.100
57.000,-0.700,0.000,-1.000,-1.600,1.600,0.800,-1.700,0.100
57.200,-0.700,0.000,-1.000,-1.600,1.600,0.800,-1.700,0.100
57.400,-0.700,0.000,-1.000,-1.600,1.600,0.800,-1.700,0.100
57.600,-0.700,0.000,-1.000,-1.600,1.600,0.800,-1.700,0.100
57.800,-0.900,-0.600,0.600,0.900,3.500,0.700,-2.500,-0.600
58.000,-0.900,-0.600,0.600,0.900,3.500,0.700,-2.500,-0.600
58.200,-0.900,-0.600,0.600,0.900,3.500,0.700,-2.500,-0.600
58.400,-0.900,-0.600,0.600,0.900,3.500,0.700,-2.500,-0.600
58.600,-0.900,-0.600,0.600,0.900,3.500,0.700,-2.500,-0.600
58.800,-0.900,-0.600,0.600,0.900,3.500,0.700,-2.500,-0.600
59.000,-0.900,-0.600,0.600,0.900,3.500,0.700,-2.500,-0.600
59.200,-0.900,-0.600,0.600,0.900,3.500,0.700,-2.500,-0.600
59.400,-0.300,0.000,0.200,-1.400,-4.100,-0.300,-0.100,1.500
59.600,-0.300,0.000,0.200,-1.400,-4.100,-0.300,-0.100,1.500
59.800,-0.300,0.000,0.200,-1.400,-4.100,-0.300,-0.100,1.500
60.000,-0.300,0.000,0.200,-1.400,-4.100,-0.300,-0.100,1.500
60.200,-0.300,0.000,0.200,-1.400,-4.100,-0.300,-0.100,1.500
60.400,-0.300,0.000,0.200,-1.400,-4.100,-0.300,-0.100,1.500
60.600,-0.300,0.000,0.200,-1.400,-4.100,-0.300,-0.100,1.500
60.800,-0.300,0.000,0.200,-1.400,-4.100,-0.300,-0.100,1.500
61.000,-0.500,-0.300,-0.100,0.500,-0.100,0.700,-1.300,-0.600
61.200,-0.500,-0.300,-0.100,0.500,-0.100,0.700,-1.300,-0.600
61.400,-0.500,-0.300,-0.100,0.500,-0.100,0.700,-1.300,-0.600
61.600,-0.500,-0.300,-0.100,0.500,-0.100,0.700,-1.300,-0.600
61.800,-0.500,-0.300,-0.100,0.500,-0.100,0.700,-1.300,-0.600
62.000,-0.500,-0.300,-0.100,0.500,-0.100,0.700,-1.300,-0.600
62.200,-0.500,-0.300,-0.100,0.500,-0.100,0.700,-1.300,-0.600
62.400,-0.500,-0.300,-0.100,0.500,-0.100,0.700,-1.300,-0.600
62.600,0.400,0.200,0.400,1.700,0.900,0.000,0.500,0.000
62.800,0.400,0.200,0.400,1.700,0.900,0.000,0.500,0.000
63.000,0.400,0.200,0.400,1.700,0.900,0.000,0.500,0.000
63.200,0.400,0.200,0.400,1.700,0.900,0.000,0.500,0.000
63.400,0.400,0.200,0.400,1.700,0.900,0.000,0.500,0.000
63.600,0.400,0.200,0.400,1.700,0.900,0.000,0.500,0.000
63.800,0.400,0.200,0.400,1.700,0.900,0.000,0.500,0.000
64.000,0.400,0.200,0.400,1.700,0.900,0.000,0.500,0.000
64.200,-0.300,-0.200,-0.200,-0.300,0.400,-0.400,-0.700,-0.500
64.400,-0.300,-0.200,-0.200,-0.300,0.400,-0.400,-0.700,-0.500
64.600,-0.300,-0.200,-0.200,-0.300,0.400,-0.400,-0.700,-0.500
64.800,-0.300,-0.200,-0.200,-0.300,0.400,-0.400,-0.700,-0.500
65.000,-0.300,-0.200,-0.200,-0.300,0.400,-0.400,-0.700,-0.500
65.200,-0.300,-0.200,-0.200,-0.300,0.400,-0.400,-0.700,-0.500
65.400,-0.300,-0.200,-0.200,-0.300,0.400,-0.400,-0.700,-0.500
65.600,-0.300,-0.200,-0.200,-0.300,0.400,-0.400,-0.700,-0.500
65.800,-0.100,-0.100,-0.400,-0.700,-0.400,0.500,-0.400,-0.200
66.000,-0.100,-0.100,-0.400,-0.700,-0.400,0.500,-0.400,-0.200
66.200,-0.100,-0.100,-0.400,-0.700,-0.400,0.500,-0.400,-0.200
66.400,-0.100,-0.100,-0.400,-0.700,-0.400,0.500,-0.400,-0.200
66.600,-0.100,-0.100,-0.400,-0.700,-0.400,0.500,-0.400,-0.200
66.800,-0.100,-0.100,-0.400,-0.700,-0.400,0.500,-0.400,-0.200
67.000,-0.100,-0.100,-0.400,-0.700,-0.400,0.500,-0.400,-0.200
67.200,-0.100,-0.100,-0.400,-0.700,-0.400,0.500,-0.400,-0.200
67.400,0.200,0.200,-0.200,-0.600,-1.300,-0.600,-0.100,-0.200
67.600,0.200,0.200,-0.200,-0.600,-1.300,-0.600,-0.100,-0.200
67.800,0.200,0.200,-0.200,-0.600,-1.300,-0.600,-0.100,-0.200
68.000,0.200,0.200,-0.200,-0.600,-1.300,-0.600,-0.100,-0.200
68.200,0.200,0.200,-0.200,-0.600,-1.300,-0.600,-0.100,-0.200
68.400,0.200,0.200,-0.200,-0.600,-1.300,-0.600,-0.100,-0.200
68.600,0.200,0.200,-0.200,-0.600,-1.300,-0.600,-0.100,-0.200
68.800,0.200,0.200,-0.200,-0.600,-1.300,-0.600,-0.100,-0.200
69.000,0.000,0.500,0.400,0.500,0.100,-0.500,-0.100,-0.100
69.200,0.000,0.500,0.400,0.500,0.100,-0.500,-0.100,-0.100
69.400,0.000,0.500,0.400,0.500,0.100,-0.500,-0.100,-0.100
